recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
11,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0
1,3) $200 - $350,342.13,1,0,Rural,1,Phone,Mens E-Mail,1
2,4) $350 - $500,421.36,1,1,Urban,1,Web,Womens E-Mail,1
2,4) $350 - $500,484.14,0,1,Urban,0,Multichannel,Womens E-Mail,1
10,3) $200 - $350,263.98,0,1,Urban,0,Multichannel,No E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
5,4) $350 - $500,412.76,0,1,Urban,0,Phone,No E-Mail,0
3,3) $200 - $350,262.0,1,1,Urban,0,Phone,Mens E-Mail,0
1,2) $100 - $200,195.12,1,0,Surburban,0,Phone,No E-Mail,0
1,1) $0 - $100,92.66,0,1,Surburban,0,Phone,Mens E-Mail,0
4,1) $0 - $100,92.12,0,1,Surburban,1,Phone,Mens E-Mail,0
3,3) $200 - $350,203.34,1,0,Urban,0,Multichannel,Mens E-Mail,0
8,1) $0 - $100,82.45,0,1,Surburban,0,Web,Womens E-Mail,0
6,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
4,4) $350 - $500,385.87,1,0,Surburban,0,Phone,Mens E-Mail,0
5,2) $100 - $200,149.92,0,1,Urban,0,Web,No E-Mail,0
1,5) $500 - $750,688.27,1,1,Surburban,1,Multichannel,Womens E-Mail,1
5,1) $0 - $100,72.91,1,0,Surburban,0,Phone,Womens E-Mail,0
10,3) $200 - $350,317.22,1,0,Surburban,0,Multichannel,No E-Mail,0
3,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,37.99,1,0,Surburban,0,Phone,No E-Mail,0
8,5) $500 - $750,743.48,1,0,Surburban,1,Multichannel,Mens E-Mail,0
8,3) $200 - $350,262.97,1,1,Urban,0,Web,No E-Mail,0
4,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
6,1) $0 - $100,94.59,1,0,Urban,1,Web,Womens E-Mail,0
10,1) $0 - $100,86.47,1,0,Urban,1,Web,Mens E-Mail,0
5,2) $100 - $200,106.07,1,0,Urban,1,Web,Womens E-Mail,0
12,1) $0 - $100,67.64,1,0,Surburban,1,Web,No E-Mail,0
1,3) $200 - $350,329.58,1,0,Rural,0,Web,No E-Mail,1
4,1) $0 - $100,52.23,1,0,Rural,1,Web,Mens E-Mail,0
8,1) $0 - $100,30.73,0,1,Surburban,1,Phone,No E-Mail,0
11,2) $100 - $200,168.78,1,0,Urban,0,Web,No E-Mail,0
11,3) $200 - $350,280.65,1,1,Surburban,1,Multichannel,No E-Mail,0
6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0
9,3) $200 - $350,241.3,1,1,Surburban,1,Web,Mens E-Mail,0
2,2) $100 - $200,146.76,0,1,Surburban,0,Web,Womens E-Mail,0
7,3) $200 - $350,267.68,1,0,Rural,0,Phone,Mens E-Mail,0
12,4) $350 - $500,350.09,1,1,Urban,0,Web,No E-Mail,0
1,2) $100 - $200,113.89,0,1,Surburban,0,Phone,Mens E-Mail,1
4,1) $0 - $100,93.76,0,1,Surburban,1,Web,No E-Mail,0
9,3) $200 - $350,327.52,1,0,Rural,0,Multichannel,No E-Mail,0
6,5) $500 - $750,533.04,1,0,Urban,1,Web,No E-Mail,1
11,2) $100 - $200,140.52,1,0,Urban,1,Phone,No E-Mail,0
12,3) $200 - $350,307.52,1,0,Urban,0,Multichannel,Womens E-Mail,0
5,1) $0 - $100,59.69,1,0,Urban,0,Web,No E-Mail,0
4,2) $100 - $200,100.49,0,1,Surburban,0,Phone,Mens E-Mail,0
2,5) $500 - $750,509.12,0,1,Urban,1,Multichannel,Mens E-Mail,1
8,1) $0 - $100,31.5,0,1,Surburban,0,Phone,Womens E-Mail,0
1,3) $200 - $350,301.31,1,1,Urban,0,Phone,Womens E-Mail,1
1,"7) $1,000 +",1597.44,1,1,Urban,1,Phone,Womens E-Mail,0
10,1) $0 - $100,52.14,0,1,Rural,0,Phone,No E-Mail,0
7,2) $100 - $200,161.18,1,0,Urban,1,Phone,No E-Mail,0
1,4) $350 - $500,367.0,0,1,Urban,1,Web,Mens E-Mail,0
6,1) $0 - $100,52.75,1,0,Rural,1,Phone,No E-Mail,0
10,2) $100 - $200,167.4,0,1,Surburban,0,Web,Mens E-Mail,1
1,3) $200 - $350,263.86,1,0,Urban,1,Web,Mens E-Mail,0
2,2) $100 - $200,152.04,1,0,Surburban,0,Web,No E-Mail,0
9,3) $200 - $350,234.0,1,0,Urban,1,Phone,Mens E-Mail,0
12,1) $0 - $100,33.75,0,1,Rural,0,Web,Womens E-Mail,0
11,4) $350 - $500,353.82,1,1,Urban,1,Phone,Mens E-Mail,0
2,3) $200 - $350,257.37,1,0,Urban,1,Multichannel,Womens E-Mail,0
1,1) $0 - $100,98.49,1,0,Urban,0,Phone,Womens E-Mail,0
4,3) $200 - $350,313.2,1,0,Surburban,1,Phone,No E-Mail,0
10,5) $500 - $750,556.36,0,1,Urban,1,Multichannel,Womens E-Mail,0
4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
10,5) $500 - $750,652.19,1,0,Surburban,1,Multichannel,Womens E-Mail,0
10,3) $200 - $350,222.26,1,1,Rural,1,Phone,No E-Mail,0
11,1) $0 - $100,38.94,1,0,Surburban,1,Phone,Mens E-Mail,0
7,3) $200 - $350,200.11,0,1,Urban,0,Web,Womens E-Mail,0
3,"7) $1,000 +",1187.06,1,0,Surburban,1,Web,Womens E-Mail,0
6,3) $200 - $350,294.17,1,0,Surburban,1,Web,Mens E-Mail,0
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
9,4) $350 - $500,474.28,1,1,Surburban,0,Multichannel,Womens E-Mail,0
1,2) $100 - $200,124.49,1,0,Urban,1,Web,No E-Mail,1
12,1) $0 - $100,40.85,1,0,Urban,0,Phone,Mens E-Mail,0
1,1) $0 - $100,36.85,1,0,Urban,1,Web,Mens E-Mail,0
7,3) $200 - $350,317.42,1,0,Urban,0,Multichannel,Mens E-Mail,1
8,4) $350 - $500,386.27,0,1,Surburban,0,Phone,Mens E-Mail,1
4,2) $100 - $200,144.05,1,0,Surburban,0,Web,Mens E-Mail,0
9,3) $200 - $350,240.57,0,1,Rural,1,Web,Womens E-Mail,0
7,3) $200 - $350,204.95,1,0,Surburban,0,Phone,Womens E-Mail,1
9,3) $200 - $350,273.68,1,0,Rural,0,Web,No E-Mail,0
12,2) $100 - $200,162.31,0,1,Urban,0,Phone,Mens E-Mail,0
10,3) $200 - $350,316.53,1,0,Urban,0,Phone,No E-Mail,0
8,1) $0 - $100,52.58,1,0,Rural,1,Web,Mens E-Mail,1
4,1) $0 - $100,63.7,1,0,Rural,0,Phone,Womens E-Mail,0
2,3) $200 - $350,204.01,1,0,Surburban,0,Web,Womens E-Mail,0
10,2) $100 - $200,135.49,1,0,Urban,1,Web,No E-Mail,0
12,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0
1,1) $0 - $100,71.69,0,1,Urban,0,Web,Womens E-Mail,0
10,1) $0 - $100,53.63,1,0,Surburban,0,Phone,Womens E-Mail,0
6,2) $100 - $200,171.95,0,1,Urban,1,Phone,No E-Mail,0
9,2) $100 - $200,105.07,1,0,Surburban,1,Phone,No E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
7,5) $500 - $750,742.24,1,1,Urban,1,Multichannel,Mens E-Mail,0
5,2) $100 - $200,100.68,1,0,Surburban,1,Phone,Womens E-Mail,0
1,2) $100 - $200,188.02,1,0,Surburban,0,Phone,Womens E-Mail,0
6,4) $350 - $500,491.09,0,1,Urban,0,Phone,Mens E-Mail,0
1,2) $100 - $200,143.37,1,0,Urban,1,Web,No E-Mail,0
12,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
3,2) $100 - $200,124.18,0,1,Urban,0,Phone,Mens E-Mail,0
7,5) $500 - $750,520.61,0,1,Surburban,1,Web,Womens E-Mail,0
5,2) $100 - $200,192.89,1,0,Surburban,0,Web,Mens E-Mail,0
7,3) $200 - $350,305.29,1,0,Urban,1,Multichannel,Womens E-Mail,0
10,"6) $750 - $1,000",948.43,0,1,Surburban,1,Web,Mens E-Mail,0
1,2) $100 - $200,143.38,0,1,Urban,1,Phone,Womens E-Mail,1
5,2) $100 - $200,176.59,0,1,Surburban,0,Phone,Womens E-Mail,0
4,3) $200 - $350,260.84,1,1,Rural,0,Phone,Mens E-Mail,0
2,4) $350 - $500,398.1,1,1,Urban,1,Phone,Mens E-Mail,0
4,4) $350 - $500,471.77,0,1,Urban,0,Multichannel,No E-Mail,0
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
3,"6) $750 - $1,000",789.54,1,1,Surburban,1,Phone,Womens E-Mail,0
3,4) $350 - $500,458.72,1,1,Urban,0,Multichannel,Mens E-Mail,0
4,1) $0 - $100,87.93,0,1,Surburban,1,Web,No E-Mail,0
9,2) $100 - $200,119.0,0,1,Surburban,0,Phone,Womens E-Mail,0
6,1) $0 - $100,62.4,0,1,Urban,1,Phone,Womens E-Mail,0
5,"7) $1,000 +",1116.61,0,1,Urban,1,Multichannel,No E-Mail,0
2,4) $350 - $500,384.04,1,0,Urban,0,Web,No E-Mail,0
8,1) $0 - $100,58.47,1,0,Urban,1,Phone,Womens E-Mail,0
1,3) $200 - $350,341.65,1,1,Rural,0,Phone,No E-Mail,0
9,2) $100 - $200,127.95,1,0,Surburban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,77.43,0,1,Urban,0,Phone,No E-Mail,0
12,2) $100 - $200,158.63,0,1,Urban,0,Web,No E-Mail,0
1,3) $200 - $350,323.88,0,1,Surburban,1,Phone,Womens E-Mail,0
5,"6) $750 - $1,000",807.18,1,0,Urban,1,Multichannel,Womens E-Mail,0
5,3) $200 - $350,223.58,1,0,Urban,0,Web,Womens E-Mail,0
7,5) $500 - $750,524.78,0,1,Surburban,1,Web,Mens E-Mail,1
5,2) $100 - $200,176.59,1,0,Surburban,0,Phone,Mens E-Mail,0
1,1) $0 - $100,91.71,0,1,Urban,1,Phone,No E-Mail,0
7,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
3,3) $200 - $350,323.29,0,1,Urban,0,Phone,No E-Mail,0
10,2) $100 - $200,179.13,0,1,Surburban,0,Web,No E-Mail,0
12,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
1,"6) $750 - $1,000",755.52,1,0,Urban,1,Phone,Womens E-Mail,0
4,4) $350 - $500,438.69,1,1,Surburban,0,Multichannel,Womens E-Mail,0
2,2) $100 - $200,184.31,1,0,Surburban,0,Phone,No E-Mail,0
10,1) $0 - $100,63.88,1,0,Urban,0,Phone,No E-Mail,0
8,1) $0 - $100,88.95,1,0,Surburban,1,Phone,Mens E-Mail,1
6,3) $200 - $350,237.08,0,1,Urban,1,Phone,Womens E-Mail,0
5,2) $100 - $200,136.11,1,0,Urban,0,Phone,Mens E-Mail,0
10,2) $100 - $200,137.06,1,0,Rural,1,Phone,No E-Mail,0
2,3) $200 - $350,299.66,1,0,Urban,1,Multichannel,Womens E-Mail,0
3,"6) $750 - $1,000",952.45,0,1,Surburban,1,Multichannel,Womens E-Mail,0
8,3) $200 - $350,251.56,1,0,Urban,0,Web,Mens E-Mail,0
3,1) $0 - $100,76.83,0,1,Urban,1,Web,Womens E-Mail,0
2,1) $0 - $100,31.99,0,1,Surburban,0,Web,No E-Mail,1
3,4) $350 - $500,430.63,1,1,Urban,0,Multichannel,Mens E-Mail,0
9,3) $200 - $350,320.85,0,1,Surburban,0,Phone,Womens E-Mail,0
5,2) $100 - $200,183.92,1,0,Rural,1,Phone,Mens E-Mail,0
9,2) $100 - $200,187.98,0,1,Urban,1,Web,Womens E-Mail,0
3,2) $100 - $200,131.82,1,0,Rural,0,Web,Womens E-Mail,0
3,3) $200 - $350,269.69,1,1,Surburban,0,Web,Mens E-Mail,0
2,1) $0 - $100,75.26,0,1,Urban,1,Phone,Mens E-Mail,0
10,1) $0 - $100,55.61,1,0,Surburban,1,Web,Womens E-Mail,0
2,3) $200 - $350,321.26,0,1,Rural,0,Phone,Womens E-Mail,1
4,4) $350 - $500,427.13,0,1,Urban,1,Multichannel,Womens E-Mail,0
6,5) $500 - $750,503.48,0,1,Surburban,1,Phone,Womens E-Mail,0
1,5) $500 - $750,674.02,1,1,Urban,1,Web,Mens E-Mail,0
3,5) $500 - $750,597.89,1,1,Surburban,1,Multichannel,Mens E-Mail,0
9,2) $100 - $200,184.15,1,0,Urban,0,Phone,Mens E-Mail,0
11,2) $100 - $200,193.82,0,1,Surburban,0,Web,Womens E-Mail,1
8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
4,3) $200 - $350,210.56,1,0,Urban,1,Web,No E-Mail,0
3,2) $100 - $200,129.85,1,0,Surburban,0,Phone,No E-Mail,0
10,3) $200 - $350,240.49,1,1,Surburban,0,Phone,Womens E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
3,5) $500 - $750,640.97,1,1,Urban,1,Multichannel,Mens E-Mail,1
4,1) $0 - $100,52.62,1,0,Surburban,0,Web,Womens E-Mail,0
1,5) $500 - $750,711.96,0,1,Rural,1,Multichannel,No E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0
4,5) $500 - $750,688.28,1,0,Rural,1,Multichannel,Womens E-Mail,1
5,2) $100 - $200,191.75,1,0,Urban,0,Phone,No E-Mail,0
12,5) $500 - $750,645.36,1,0,Urban,1,Phone,Womens E-Mail,0
10,1) $0 - $100,80.42,0,1,Urban,1,Web,No E-Mail,0
4,4) $350 - $500,465.89,1,1,Surburban,1,Multichannel,Womens E-Mail,0
11,4) $350 - $500,365.56,1,0,Urban,1,Web,Mens E-Mail,0
6,1) $0 - $100,81.77,1,0,Surburban,0,Phone,No E-Mail,0
10,1) $0 - $100,94.31,1,0,Urban,0,Web,Womens E-Mail,0
7,2) $100 - $200,110.19,1,0,Urban,0,Web,Womens E-Mail,0
3,3) $200 - $350,215.46,1,0,Rural,0,Web,No E-Mail,0
5,1) $0 - $100,52.64,1,0,Urban,0,Phone,Womens E-Mail,0
5,3) $200 - $350,310.33,1,1,Surburban,0,Web,Womens E-Mail,1
4,3) $200 - $350,239.07,0,1,Urban,1,Phone,Mens E-Mail,0
6,1) $0 - $100,81.12,0,1,Urban,1,Phone,No E-Mail,0
2,2) $100 - $200,128.51,1,0,Surburban,1,Web,Mens E-Mail,0
10,2) $100 - $200,149.38,1,0,Urban,0,Phone,Mens E-Mail,0
1,3) $200 - $350,273.39,1,1,Surburban,1,Multichannel,No E-Mail,0
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0
3,1) $0 - $100,73.82,1,0,Surburban,1,Phone,No E-Mail,0
11,2) $100 - $200,181.59,1,0,Surburban,1,Phone,Womens E-Mail,0
6,1) $0 - $100,36.63,0,1,Rural,0,Phone,Womens E-Mail,0
5,2) $100 - $200,107.61,1,0,Surburban,0,Phone,No E-Mail,0
5,1) $0 - $100,54.13,0,1,Surburban,0,Web,No E-Mail,0
4,5) $500 - $750,710.92,1,1,Urban,1,Phone,Mens E-Mail,0
3,3) $200 - $350,298.37,1,1,Urban,0,Multichannel,Mens E-Mail,0
2,3) $200 - $350,201.68,0,1,Surburban,0,Phone,Womens E-Mail,0
1,4) $350 - $500,419.87,1,1,Urban,0,Phone,Mens E-Mail,0
2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0
2,5) $500 - $750,510.05,1,0,Surburban,1,Web,Womens E-Mail,0
6,1) $0 - $100,72.61,0,1,Surburban,1,Web,Mens E-Mail,0
1,1) $0 - $100,79.65,1,0,Surburban,1,Phone,Womens E-Mail,0
1,1) $0 - $100,55.42,1,0,Surburban,1,Web,Womens E-Mail,0
9,1) $0 - $100,38.57,0,1,Surburban,1,Web,No E-Mail,0
7,1) $0 - $100,61.94,0,1,Surburban,1,Web,Mens E-Mail,0
5,4) $350 - $500,458.37,0,1,Surburban,0,Web,No E-Mail,0
1,1) $0 - $100,42.84,1,0,Urban,0,Phone,No E-Mail,0
7,3) $200 - $350,338.82,0,1,Surburban,0,Phone,Mens E-Mail,0
9,2) $100 - $200,123.11,0,1,Urban,1,Web,No E-Mail,0
7,4) $350 - $500,352.87,0,1,Urban,0,Multichannel,Mens E-Mail,0
9,2) $100 - $200,128.5,0,1,Surburban,1,Web,No E-Mail,0
3,3) $200 - $350,235.28,0,1,Surburban,1,Phone,No E-Mail,0
6,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0
7,3) $200 - $350,200.46,1,0,Urban,1,Phone,Womens E-Mail,0
11,1) $0 - $100,69.09,0,1,Urban,0,Web,Womens E-Mail,0
10,3) $200 - $350,334.55,0,1,Rural,0,Web,Mens E-Mail,0
4,2) $100 - $200,102.69,1,0,Urban,0,Web,No E-Mail,0
6,1) $0 - $100,53.79,0,1,Rural,1,Phone,Womens E-Mail,0
9,3) $200 - $350,260.78,1,0,Surburban,1,Web,Mens E-Mail,0
6,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
1,4) $350 - $500,463.97,0,1,Surburban,0,Multichannel,Womens E-Mail,0
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0
1,3) $200 - $350,230.99,1,0,Urban,0,Multichannel,No E-Mail,0
1,4) $350 - $500,383.76,1,0,Surburban,0,Phone,Womens E-Mail,1
11,2) $100 - $200,194.41,1,0,Surburban,1,Phone,Womens E-Mail,0
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0
11,3) $200 - $350,289.54,1,0,Surburban,0,Phone,Womens E-Mail,1
2,3) $200 - $350,314.27,1,1,Rural,0,Web,Mens E-Mail,1
2,4) $350 - $500,493.15,1,0,Urban,1,Multichannel,Womens E-Mail,0
3,1) $0 - $100,56.0,1,0,Surburban,1,Phone,Mens E-Mail,1
2,"7) $1,000 +",1196.0,0,1,Surburban,1,Phone,Womens E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
8,3) $200 - $350,240.37,1,0,Surburban,1,Multichannel,Mens E-Mail,1
1,3) $200 - $350,273.27,1,0,Urban,1,Phone,Mens E-Mail,0
10,1) $0 - $100,89.57,0,1,Surburban,1,Phone,Womens E-Mail,0
8,1) $0 - $100,40.35,0,1,Urban,1,Phone,No E-Mail,0
5,2) $100 - $200,113.39,0,1,Urban,1,Web,Womens E-Mail,0
4,2) $100 - $200,184.63,0,1,Urban,0,Phone,Womens E-Mail,0
4,3) $200 - $350,303.22,1,0,Surburban,0,Web,Womens E-Mail,0
12,1) $0 - $100,54.04,0,1,Surburban,0,Web,Mens E-Mail,0
2,"7) $1,000 +",1156.08,1,0,Urban,1,Multichannel,Mens E-Mail,0
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
9,3) $200 - $350,280.04,1,0,Urban,0,Web,Womens E-Mail,1
9,3) $200 - $350,246.26,1,1,Rural,1,Phone,Womens E-Mail,1
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0
12,1) $0 - $100,76.18,1,0,Surburban,0,Phone,Mens E-Mail,0
8,2) $100 - $200,191.32,0,1,Surburban,1,Phone,No E-Mail,0
1,4) $350 - $500,395.22,1,0,Surburban,0,Phone,Womens E-Mail,1
1,5) $500 - $750,626.76,0,1,Rural,1,Multichannel,Womens E-Mail,0
2,2) $100 - $200,142.7,1,0,Surburban,0,Phone,Womens E-Mail,0
8,2) $100 - $200,101.15,0,1,Urban,1,Web,Womens E-Mail,1
1,"6) $750 - $1,000",806.22,1,1,Surburban,1,Multichannel,Womens E-Mail,1
1,5) $500 - $750,632.62,1,1,Urban,1,Multichannel,Mens E-Mail,1
3,1) $0 - $100,49.72,1,0,Urban,1,Web,Mens E-Mail,0
11,3) $200 - $350,227.98,1,0,Urban,0,Phone,Womens E-Mail,0
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1
6,3) $200 - $350,226.52,1,0,Surburban,0,Phone,Mens E-Mail,0
5,1) $0 - $100,35.5,1,0,Urban,0,Phone,Mens E-Mail,0
9,4) $350 - $500,357.45,1,1,Rural,0,Phone,No E-Mail,0
3,2) $100 - $200,178.95,1,0,Urban,0,Phone,Mens E-Mail,0
5,1) $0 - $100,37.18,1,0,Surburban,1,Web,Womens E-Mail,0
8,4) $350 - $500,492.15,0,1,Urban,0,Web,Womens E-Mail,1
5,5) $500 - $750,655.89,1,0,Urban,1,Phone,Mens E-Mail,0
10,4) $350 - $500,397.06,0,1,Urban,0,Web,Womens E-Mail,0
2,3) $200 - $350,250.13,0,1,Surburban,0,Web,Mens E-Mail,0
12,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0
12,3) $200 - $350,252.59,0,1,Urban,0,Web,Womens E-Mail,0
2,3) $200 - $350,206.5,0,1,Surburban,1,Multichannel,Womens E-Mail,0
1,3) $200 - $350,219.25,0,1,Surburban,0,Phone,No E-Mail,0
9,2) $100 - $200,110.99,0,1,Rural,1,Web,No E-Mail,0
7,3) $200 - $350,221.85,1,0,Surburban,0,Web,Mens E-Mail,0
5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0
2,4) $350 - $500,486.42,1,1,Surburban,0,Multichannel,Mens E-Mail,0
3,2) $100 - $200,141.66,1,0,Urban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,65.3,1,0,Surburban,0,Phone,No E-Mail,0
9,1) $0 - $100,75.8,0,1,Surburban,1,Phone,Mens E-Mail,0
10,2) $100 - $200,110.67,0,1,Surburban,0,Web,Womens E-Mail,0
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0
9,2) $100 - $200,150.62,0,1,Surburban,1,Web,No E-Mail,0
12,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0
1,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1
1,1) $0 - $100,87.69,1,0,Surburban,0,Web,Womens E-Mail,0
12,3) $200 - $350,269.35,0,1,Surburban,0,Web,Womens E-Mail,1
3,3) $200 - $350,277.39,1,0,Urban,0,Web,Womens E-Mail,0
3,1) $0 - $100,43.51,1,0,Surburban,1,Phone,Mens E-Mail,1
2,3) $200 - $350,286.5,1,1,Surburban,0,Web,Mens E-Mail,1
9,2) $100 - $200,170.72,0,1,Urban,0,Web,No E-Mail,0
4,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0
9,3) $200 - $350,214.18,1,0,Urban,0,Web,No E-Mail,0
4,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0
1,"6) $750 - $1,000",938.34,0,1,Surburban,1,Phone,Womens E-Mail,1
10,2) $100 - $200,129.44,0,1,Urban,1,Web,Mens E-Mail,0
12,1) $0 - $100,79.15,0,1,Surburban,0,Web,No E-Mail,0
5,3) $200 - $350,228.23,1,0,Urban,1,Web,Womens E-Mail,0
3,4) $350 - $500,412.44,1,0,Urban,0,Phone,Womens E-Mail,1
4,2) $100 - $200,108.43,1,0,Urban,1,Web,No E-Mail,0
7,1) $0 - $100,42.86,1,0,Surburban,0,Web,Womens E-Mail,0
12,1) $0 - $100,40.41,1,0,Surburban,1,Phone,No E-Mail,0
2,3) $200 - $350,225.2,0,1,Surburban,1,Web,Mens E-Mail,0
1,4) $350 - $500,362.3,1,1,Urban,0,Phone,No E-Mail,0
1,"6) $750 - $1,000",807.58,1,0,Rural,1,Web,No E-Mail,1
3,2) $100 - $200,125.82,1,0,Urban,1,Web,Womens E-Mail,0
6,2) $100 - $200,127.42,1,0,Urban,0,Web,Mens E-Mail,0
1,1) $0 - $100,48.85,0,1,Surburban,0,Phone,No E-Mail,0
10,2) $100 - $200,108.54,0,1,Urban,0,Web,No E-Mail,0
4,1) $0 - $100,84.52,1,0,Surburban,1,Web,Womens E-Mail,0
12,1) $0 - $100,77.47,0,1,Rural,0,Phone,No E-Mail,0
11,2) $100 - $200,154.46,1,0,Surburban,0,Web,No E-Mail,1
10,2) $100 - $200,177.75,1,0,Urban,0,Phone,Womens E-Mail,0
5,3) $200 - $350,282.76,0,1,Urban,1,Multichannel,Mens E-Mail,1
9,1) $0 - $100,81.95,1,0,Rural,0,Phone,Mens E-Mail,0
9,2) $100 - $200,153.35,1,0,Surburban,1,Web,Womens E-Mail,0
2,4) $350 - $500,411.1,0,1,Rural,0,Multichannel,Womens E-Mail,1
11,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,1
6,2) $100 - $200,189.93,0,1,Surburban,1,Web,Womens E-Mail,0
8,3) $200 - $350,273.93,0,1,Rural,1,Web,Womens E-Mail,1
11,4) $350 - $500,409.87,0,1,Urban,0,Multichannel,Womens E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0
5,2) $100 - $200,137.58,0,1,Surburban,0,Web,Mens E-Mail,0
7,3) $200 - $350,231.77,1,0,Urban,0,Multichannel,No E-Mail,0
8,2) $100 - $200,184.24,1,0,Urban,0,Phone,Mens E-Mail,0
5,1) $0 - $100,64.28,1,0,Urban,0,Web,No E-Mail,0
8,1) $0 - $100,89.98,0,1,Surburban,1,Web,Mens E-Mail,0
11,1) $0 - $100,80.46,0,1,Surburban,0,Phone,No E-Mail,0
2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
12,1) $0 - $100,42.65,0,1,Urban,0,Phone,Womens E-Mail,0
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0
3,3) $200 - $350,316.38,0,1,Urban,0,Phone,Womens E-Mail,0
10,1) $0 - $100,51.88,0,1,Urban,1,Phone,Womens E-Mail,0
2,1) $0 - $100,60.22,1,0,Surburban,1,Web,No E-Mail,0
9,1) $0 - $100,34.7,1,0,Surburban,1,Web,Mens E-Mail,1
8,1) $0 - $100,34.1,1,0,Surburban,1,Phone,Womens E-Mail,0
8,3) $200 - $350,249.33,0,1,Urban,1,Phone,No E-Mail,0
1,2) $100 - $200,136.59,1,0,Urban,1,Web,Womens E-Mail,0
1,1) $0 - $100,31.35,0,1,Rural,0,Phone,No E-Mail,1
5,2) $100 - $200,194.52,1,0,Urban,1,Phone,Womens E-Mail,0
1,5) $500 - $750,745.35,1,0,Surburban,1,Multichannel,Womens E-Mail,0
5,4) $350 - $500,403.82,1,1,Surburban,1,Phone,No E-Mail,0
5,3) $200 - $350,317.88,1,0,Surburban,0,Web,Womens E-Mail,0
9,2) $100 - $200,110.72,0,1,Urban,0,Web,No E-Mail,0
5,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
9,2) $100 - $200,178.98,1,0,Surburban,0,Phone,No E-Mail,0
8,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
6,2) $100 - $200,136.32,1,0,Urban,0,Phone,Mens E-Mail,0
1,1) $0 - $100,88.81,0,1,Surburban,0,Web,Womens E-Mail,0
6,2) $100 - $200,107.65,0,1,Surburban,1,Web,Womens E-Mail,0
4,1) $0 - $100,58.21,1,0,Surburban,0,Web,No E-Mail,0
